timestamp,roadsegment,name,Orientation,Description,lon,lat,source,lane_id,direction,number_vehicles,avg_speed_kmh,avg_length_m,avg_headway_ms,occupancy_percentage,congested,period_inverted,integration_time,class_id,class_id_count
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,7,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,8,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,9,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,10,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,11,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,12,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,13,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,14,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,15,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,16,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,17,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,18,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,19,2,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,600,20,6,3,3,FALSE,FALSE,900,null,null
2017-09-14T15:45:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,500,25,7,4,3,FALSE,FALSE,900,null,null
2017-09-14T15:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,400,30,8,5,3,FALSE,FALSE,900,null,null
2017-09-14T15:15:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,300,35,9,6,3,FALSE,FALSE,900,null,null
2017-09-14T15:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,200,40,10,7,3,FALSE,FALSE,900,null,null
2017-09-14T16:45:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,100,45,15,8,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,20,1,50,50,20,9,3,FALSE,FALSE,900,null,null
2017-09-14T16:30:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,21,2,800,10,4,1,3,FALSE,TRUE,900,null,null
2017-09-14T16:15:30Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,21,2,700,15,5,2,3,FALSE,FALSE,900,null,null
2017-09-14T16:00:00Z,1,RobotCountingSite 1,1,null,2.176802,41.393929,robot,21,2,600,20,6,3,3,FALSE,FALSE,900,null,null
